,menus.description,menus.name
13221,"Pulled chicken, buffalo sauce, celery, carrot and onion slaw, bleu cheese vinaigrette",Taco
13222,"Crunchy corn tortilla, spicy beef, american cheese, shredded lettuce and taco sauce..",Taco
13223,"Spicy sauteed chicken, lettuce, mozzarella cheese",Taco
13224,"Three soft tacos filled with grilled steak and onions. Served with rice, beans and pico de gallo",Taco
13226,"Two soft shell flour tortillas filled with batter fried cod, shredded red cabbage and onion sided with our sour cream sauce, rice and beans",Taco
13227,"A crispy flour tortilla bowl with beans and your choice of beef or chicken topped with lettuce, tomato, guacamole and sour cream. Served with chips and cheese",Taco
13228,"Soft tortillas filled with your choice of meat or vegetarian and complemented with salad.vegetarian taco is made with cactus, sour cream, guacamole and cheese",Taco
13229,"Crisp tortillas filled with your choice of meat or vegetarian and complemented with salad. vegetarian taco is made with cactus, sour cream, guacamole and cheese",Taco
13230,"Crunchy corn tortilla, spicy beef, american cheese, shredded lettuce and taco sauce..",Taco
13231,Lightly battered fish fillet drizzled with creamy lime sauce and topped with shredded cabbage and fresh cilantro all tucked into two warm corn tortillas and served with a fresh lime wedge.,Taco
13232,"Seasoned ground beef, green chile and cheddar cheese",Taco
13233,"Crunchy corn tortilla, spicy beef, american cheese, shredded lettuce and taco sauce..",Taco
13234,"Fresh taco shell filled with lettuce and topped with seasoned chicken breast, chopped tomato, onion, green pepper, cheddar cheese and black olives",Taco
13235,"Fresh taco shell filled with lettuce and topped with seasoned ground beef, chopped tomato, onion, green pepper, cheddar cheese and black olives",Taco
13236,"Fresh taco shell filled with lettuce and topped with seasoned ground beef, chopped tomato, onion, green pepper, cheddar cheese and black olives",Taco
13237,"Fresh taco shell filled with lettuce and topped with seasoned chicken breast, chopped tomato, onion, green pepper, cheddar cheese and black olives",Taco
13238,"Crunchy corn tortilla, spicy beef, american cheese, shredded lettuce and taco sauce..",Taco
13239,"Warm flour tortilla with choice of shrimp, haddock or chicken topped with red cabbage, cilantro, salsa mayo and avocado. Served with our distinctive refried black beans and rice",Taco
13241,"Crunchy corn tortilla, spicy beef, american cheese, shredded lettuce and taco sauce..",Taco
13242,Any meat,Taco
13243,"Carne Asada, Carnitas, Pollo Asado",Taco
13244,"Three battered fish tacos with green cabbage, carrots, cilantro, tomato, onion and cheese in corn tortillas. Served with guacamole, sour cream and salsa",Taco
13245,"Three grilled chicken tacos with cheese, onion, tomato, cilantro in flour tortillas. Served with guacamole, sour cream and salsa",Taco
13247,3 served with rice and beans,Taco
13248,3 served with rice and beans,Taco
13251,"Seared white catch fish, ice berg, chipotle mayonnaise, guacamole, corn tortillas",Taco
13252,"Sauteed beef, chipotle mayonnaise, guacamole, ice berg, corn tortillas",Taco
13253,"Sauteed chicken, chipotle mayonnaise, guacamole, ice berg, corn tortillas",Taco
13254,"Mixed greens, honey jalapeno dressing, grilled panella cheese, tomatoes, avocado, black beans, flour tortilla",Taco
13255,"Sauteed onion, peppers, zucchini, green beans squash, flour tortilla",Taco
13258,"Stuffed with spicy seasoned beef, cheddar and black olives",Taco
13259,"Spicy seasoned ground beef covered with cheddar, mozzarella and provolone cheeses topped with cold lettuce fresh tomato, onion and black olives",Taco
13263,"Lightly dusted fish fillet with shredded cabbage, pico de gallo, cilantro cream sauce on a flour tortilla",Taco
13264,"Lightly dusted fish fillet with shredded cabbage, pico de gallo, cilantro cream sauce on a flour tortilla",Taco
13266,"Two tacos on freshly made, soft flour tortillas, with your choice of marinated and grilled meats or veggies, lettuce, cheese, and salsa.",Taco
13271,"Fish tacos with bell peppers, onions, topped with cabbage salad and piquillo aioli",Taco
13274,Roasted chipotle verde,Taco
13277,Charred tomato guajillo salsa,Taco
13279,Mango serrano chili salsa,Taco
13281,Roasted salsa verde,Taco
13283,"Crunchy corn tortilla, spicy beef, american cheese, shredded lettuce and taco sauce..",Taco
13284,"Crunchy corn tortilla, spicy beef, american cheese, shredded lettuce and taco sauce..",Taco
13286,"Crunchy corn tortilla, spicy beef, american cheese, shredded lettuce and taco sauce..",Taco
13287,"Slow cooked shredded chicken simmered in house made sofrito, field greens, feta, pico de gallo and cilantro.",Taco
13288,"Fried crispy tilapia, salsa rosa, avocado, mango cilantro salsa, shredded cabbage.",Taco
13289,"Fried crispy tilapia, salsa rosa, avocado, mango cilantro salsa, shredded cabbage.",Taco
13290,"Salsa, fresca, cilantro, chipolte aioli",Taco
13291,"Salsa fresca, cilantro, chipolte aioli",Taco
13292,"Salsa fresca, cilantro, chipolte aioli",Taco
13293,"Tomatillo salsa, queso fresco",Taco
13294,"Salsa fresca, cilantro, chipotle aioli",Taco
13295,"Tomatillo salsa, queso fresco",Taco
13296,"Pacific ono, smoked jalapeno ranch, salsa fresca",Taco
13297,"Smoked Jalapeno Ranch, salsa fresca",Taco
13298,"Smoked Jalapeno Ranch, salsa fresca",Taco
13300,"Tilapia, pico, avocado, cilantro, creme fraiche, napa cabbage, tortilla",Taco
13302,"Three fresh beer batter cod fillets, served in a soft tortilla topped with a south western style coleslaw and dressing. Served with house fries.",Taco
13305,"One beef enchilada, one chile relleno",Taco
13307,One chicken enchilada,Taco
13309,"Soft taco or carnitas, guacamole and pico do gallo relish, tomato, onion, cilantro, chiles and garlic",Taco
13311,"Beef, chicken or chorizo",Taco
13312,"3 tacos with your choice of shrimp or fish. Prepared with onions, bell pepper and cheese.",Taco
13313,Your choice of fish,Taco
13315,"Crunchy corn tortilla, spicy beef, american cheese, shredded lettuce and taco sauce..",Taco
13317,"Braised maple leaf duck, jicama slaw, cilantro, spicy aioli, flour tortillas",Taco
13318,"Braised maple leaf duck, jicama slaw, cilantro, spicy aioli, flour tortillas",Taco
13319,"Blackened white fish topped with pico de gallo, cabbage and a chipotle sauce inside a flour tortilla.",Taco
13320,"Top sirloin fillet marinated and grilled to perfection, sliced and served open face on soft corn tortillas topped with salsa, guacamole, scallions and sour cream.",Taco
13321,"Marinated and grilled to perfection. Pollo asado, sliced and served open faced on corn tortillas topped with salsa, guacamole, scallions and sour cream.",Taco
13323,"With beans and rice, and choice of meat or fish",Taco
13324,Lightly battered fish fillet drizzled with creamy lime sauce and spicy fire-roasted chipotle salsa and topped with shredded cabbage and fresh cilantro all tucked into two warm corn tortillas and served with a fresh lime wedge.,Taco
13326,Lightly battered fish fillet drizzled with creamy lime sauce and topped with shredded cabbage and fresh cilantro all tucked into two warm corn tortillas and served with a fresh lime wedge.,Taco
13329,"Cabbage, radish, carrot slaw, cotija cheese",Taco
13332,"Blackened white fish topped with pico de gallo, cabbage and a chipotle sauce inside a flour tortilla.",Taco
13333,"Tortillas with catch of the day, vegetable slaw and remoulade sauce served with potato salad and watermelon tomato medley",Taco
13338,"Three flour tortillas with tomatoes, cheese, lettuce, honey-chipotle drizzle and ranch dressing.",Taco
13339,"Three flour tortillas with crispy chicken crispers, applewood smoked bacon, tomatoes, cheese, lettuce, honey-chipotle drizzle and ranch dressing.",Taco
13340,"Three flour tortillas with grilled chicken, applewood smoked bacon, tomatoes, cheese, lettuce and ancho-chile ranch dressing.",Taco
13341,2 tacos,Taco
13342,"A crunchy red corn tortilla shell, filled with seasoned ground beef , crisp shredded lettuce, real cheddar cheese and topped off with cheesy molten hot lava sauce.",Taco
13343,"A warm, soft flour tortilla filled with seasoned ground beef, reduced fat sour cream, crisp shredded lettuce, real cheddar cheese , and diced ripe tomatoes. you can also upgrade this item with marinated and grilled all white meat chicken or authentic carne asada steak.",Taco
13344,"A warm , soft flour tortilla filled with seasoned ground beef, crisp shredded lettuce, and real cheddar cheese.",Taco
13345,"A warm, soft flour tortilla filled with marinated premium thick cut steak, real cheddar cheese, crisp shredded lettuce, diced ripe tomatoes, and avocado ranch sauce.",Taco
13346,"This taco bell fresco taco is a warm, soft flour tortilla filled with seasoned beef, crisp shredded lettuce, and pico de gallo.",Taco
13347,"This taco bell fresco taco is a warm, soft flour tortilla filled with marinated premium thick cut steak, crisp shredded lettuce, diced ripe tomatoes, and pico de gallo.",Taco
13348,"This taco bell fresco taco is a crunchy, corn taco shell filled with seasoned beef, crisp shredded lettuce, and pico de gallo.",Taco
13350,"A crunchy , corn taco shell filled with seasoned ground beef, reduced fat sour cream, crisp shredded lettuce, real cheddar cheese, and diced ripe tomatoes.",Taco
13351,"A crunchy, corn taco shell filled with seasoned ground beef, crisp shredded lettuce, and real cheddar cheese",Taco
13352,"A warm, soft flour tortilla filled with crispy potato bites, pepper jack sauce, crisp shredded lettuce, and real cheddar cheese.",Taco
13354,"With beef, chicken or spicy mertcan sausage and potato, lettuce, tomato, sour cream, cheese. and Jalapeao",Taco
13356,"One beef enchilada, one chile relleno",Taco
13358,One chicken enchilada,Taco
13360,"Soft taco or carnitas, guacamole and pico do gallo relish, tomato, onion, cilantro, chiles and garlic",Taco
13362,"Beef, chicken or chorizo",Taco
13363,"3 tacos, beans, rice and your choice of chile",Taco
13364,"Ground beef, lettuce, tomato, cheese and green chile",Taco
13365,"Guacamole, sour cream, salsa, rice, beans, chipotle aoili, cheese choice of",Taco
13366,"Crunchy corn tortilla, spicy beef, american cheese, shredded lettuce and taco sauce..",Taco
13367,"Crunchy corn tortilla, spicy beef, american cheese, shredded lettuce and taco sauce..",Taco
13368,"3 for choice of chicken, beef or carnitas",Taco
13369,"Choice of Seared Sea Bass or Hoisin BBQ Pork with Pad Thai Slaw, Sriracha Remoulade, Avocado, Rice Paper Shells",Taco
13370,"Ahi Tuna, Wakame Salad, Wasabi Cream",Taco
13371,"Fresh haddock rolled in a soft tortilla with baby greens, pico di gallo and guacamole",Taco
13373,"Avocado, pico de gallo withcilantro slaw",Taco
13374,"Avocado, pico de gallo withcilantro slaw",Taco
13375,"Crunchy corn tortilla, spicy beef, american cheese, shredded lettuce and taco sauce..",Taco
13392,"Pollo guidsado, carne asada, barbeque, al pastor, avocado, carne guisada, ground beef",Taco
13393,"Two soft flour tortillas with your choice of protein or veggies, Jack cheese, lettuce and salsa. Served with a drink and any side item or dessert.",Taco
13394,"Two Blackened fish tacos with cabbage slaw, lime, cilantro and chipotle sour cream. Served with a drink and any side item or dessert.",Taco
13395,"Crunchy corn tortilla, spicy beef, american cheese, shredded lettuce and taco sauce..",Taco
13396,Sauteed white fish with lemon lime picoon warm corn tortillas with refried beans and sante fe rice,Taco
13399,"A crunchy, red corn tortilla shell, filled with seasoned ground beef, crisp shredded lettuce, real cheddar cheese and topped off with cheesy, molten hot lava sauce.",Taco
13400,"A warm, soft flour tortilla filled with authentic carne asada steak, real cheddar cheese, crisp shredded lettuce, diced ripe tomatoes, and avocado ranch sauce.",Taco
13401,"This taco bell fresco taco is a warm, soft flour tortilla filled with seasoned ground beef, crisp shredded lettuce, and fiesta salsa.",Taco
13402,"This taco bell fresco taco is a warm, soft flour tortilla filled with authentic carne asada steak, crisp shredded lettuce, diced ripe tomatoes, and fiesta salsa.",Taco
13403,"This taco bell fresco taco is a crunchy, corn taco shell filled with seasoned ground beef, crisp shredded lettuce, and fiesta salsa.",Taco
13405,"A warm, soft flour tortilla spread with hearty beans and wrapped around a crunchy corn taco shell filled with seasoned ground beef, real cheddar cheese, crisp shredded lettuce, diced ripe tomatoes and reduced fat sour cream.",Taco
13406,"A crunchy taco made with premium seasoned beef, crisp lettuce, and real cheddar cheese, in a shell made from nacho cheese doritos chips.",Taco
13407,"A crunchy, corn taco shell filled with seasoned ground beef, reduced fat sour cream, crisp shredded lettuce, real cheddar cheese, and diced ripe tomatoes.",Taco
13408,"A crunchy, corn taco shell filled with seasoned ground beef, crisp shredded lettuce, and real cheddar cheese.",Taco
13409,"A warm, soft flour tortilla filled with crispy potato bites, pepper jack sauce, crisp shredded lettuce, and real cheddar cheese.",Taco
13411,"Crunchy corn tortilla, spicy beef, american cheese, shredded lettuce and taco sauce.",Taco
13412,5 Chicken or Steak tacos and a can of soda,Taco
13413,"2 Chicken or Steak tacos, Rice, Beans, and a can of coke",Taco
13414,"2 Chicken or Steak tacos, one Sweet or Chicken Tamale, and a can of soda",Taco
13415,"Boiled chicken and onions cooked in chipotle sauce, topped with sour cream, queso fresco, and cilantro",Taco
13416,"A combination of grilled chicken, refried beans, mixed cheeses, avocado, roasted corn and scallions on a bed of lettuce. topped with our special taco dressing and salsa.",Taco
13417,"Crunchy corn tortilla, spicy beef, american cheese, shredded lettuce and taco sauce..",Taco
13421,"Chicken or steak simmered in fire-roasted ranchero sauce on a corn tortilla topped with onion, cilantro and sour cream. Served with guacamole, pico de gallo and a fried jalapeno",Taco
